Retail Investor Holding,Pledged Promoter Holdings,Insurance Firms Holding,No. of Shareholders,Total Revenue,Net Income,PBT,Earnings Per Share,EBITDA,Long Term Investments,Reserves & Surplus,Cash and Equivalent,Book Value,Free Cash Flow,Operating Cash Flow
10.8178539434509,10.6355295039197,9.01517125783666,98134,875.63,11.86,12.1,1.2307695053734,27.13,1873.7,304.08,596.64,1596.9,-895.83,-876.34
17.1702118742688,0,0,26493,370.41,80.09,100.06,43.798443380682,105.6,286.52,486.71,6.85,505,1.41,1.41
16.0596457877251,0,0,40739,553.09,117.95,153.81,40.6153785973104,168.9,176.59,641.98,502.82,672.02,111.91,114.9
7.69218211132182,0,0.000551591356033923,39751,0.15,-1758.75,-1758.85,-160.575803146071,-253.47,0.56,-11690.55,23.2,-11392.11,-2.19,-2.19
42.6569072847682,0,0,84346,72.03,9.63,10.01,6.37748344370861,23.03,309.21,387.26,42.7,411.96,-3.5,-3.5
13.2768085427759,0,0,26371,1126.11,47.1300000000002,71.5000000000002,6.91481557557442,115.69,90.43,471.8,138.31,571.09,55.2,98.19
13.2647339845443,0,0,17764,807.57,106.37,92.51,16.8658850570193,133.06,152.49,1139.02,206.96,1142.73,-109.27,-7.09
15.9117341941142,0,1.51418909846844,78015,1365.63,183.27,271.99,12.116929620414,476.04,87.5,2426.71,286.34,2911.13,-45.8,193.25
17.0156220370385,0,0,49003,2773.2,15.7499999999999,19.9999999999999,0.91682771788483,258.35,184.48,263.39,207.01,1068.65,89.62,235.01
10.0013285139193,0,0.903107469256183,8415,135.5,129.52,133.22,405.823402900672,133.23,2166.76,2294.79,76.49,2305.79,82.14,82.14
17.3815299825224,54.3294118925579,0.486811050049749,91858,2160.02,-290.76,-343.82,-6.65635479577978,129.6,67.89,779.02,196.01,2380.86,255.23,388.71
2.47705579129958,29.4000009799982,0.00480444135200557,33533,465.29,-116.54,-116.54,-28.5522486059525,44.59,0.4,147.61,34.93,652.91,22.99,23.59
26.1005509450533,0,0.366267467882642,111739,1545.5,-15,-5.58,-1.27663377206981,105.49,31.28,408.48,124.04,840.56,7.77,67.76
26.7298164319737,0,0,92970,1475.59,3.79999999999988,13.6799999999999,0.145576929820166,220.72,0.01,433.97,122.45,687.2,199.81,217.69
27.1599545185101,0,0.000447581974190991,13867,356.66,23.2999999999999,25.5299999999999,41.7146399946002,64.449999,142.05,372.19,22.2,379.81,40.25,57.79
12.1461093697445,0.61905066516994,0,44696,777.48,54.06,66.43,5.57764649318116,119.7,4.44,489.86,84.26,528.88,121.73,157.82
12.9899088204315,2.82639704095072,0,7254,567.35,5.66000000000008,10.6100000000001,4.75497760447774,86.760000,1.39,47.41,36.13,227.25,72.39,90.15
11.2185732547214,39.3513186707525,0,32080,560.17,-38.3900000000001,-38.5700000000001,-3.06423355082075,65.519999,0.04,-380.65,48.11,-55.7199999999999,85.39,85.47
13.9380978863003,0,0,24098,542.4,25.6299999999999,32.4599999999999,8.14295819342353,84.009999,0.56,273.52,13.82,439.32,26.73,40.65
11.2661534586623,0,0,16416,654.63,46.4600000000001,37.0700000000001,32.8796214498272,53.000000,13.17,270.7,227.69,294.65,94.69,96.42
17.5064009988167,5.8233249788031,0,46931,891.06,70.62,96.05,32.899456800246,145.32,0,378.07,19.51,517.57,1.31,31.44
6.85659372876149,51.0000002765901,0.589355720772615,15052,901.97,-4.58999999999992,-6.18999999999992,-1.15413515184129,71.700000,107.3,753.34,193.53,975.22,82.35,103.8
13.957725025626,0,0,53571,220.87,6.16000000000001,0.920000000000005,0.208745391568486,29.68,137.76,1505.25,14.96,1564.59,125.74,144.33
16.9466076915616,0,0.011266183043934,79598,737.66,55,57.14,1.76616140524561,144.35,0,25.69,105.44,274.51,138.57,187.1
16.8660232206705,0,0,70785,1053.21,454.12,614.35,25.2274685824077,616.24,10906.87,1111.35,7.68,1316.37,2481.48,2482.72
11.1571245137766,0,0,12268,610.08,45.1999999999999,56.4799999999999,14.6120308608678,87.319999,19.94,270.61,164.3,470.68,-17.94,-2.86
14.8026873706004,0,0,20574,1432.04,41.8199999999999,57.8699999999999,19.3163972286374,86.609999,4.02,182.14,35.7,290.17,-17.5,4.72
15.4364226029182,69.3733526119013,0,52465,634.86,-147.69,-145.7,-23.0741370129652,85.229999,0.07,-348.41,135.79,-231.69,85,106.76
17.5088156381949,0,0.155694526933351,115013,1139.46,25.61,93.43,0.398733683476312,99.38,373.3,864.41,854.6,2119.5,1310.69,1311.04
5.48007334137948,0,0,17886,194.58,14.6800000000001,19.8900000000001,5.75758684631438,24.500000,8.53,-39.56,524.28,156.08,-2.04,2.09
14.120739062716,0,2.71224983165727,93888,255.16,47.77,64.18,15.6942475408294,80.2,0,280.84,119.08,315.22,47.97,57.94
9.256793,0,0,16075,595.21,49.55,66.84,4.955,142.85,3.79,435.35,11.16,445.35,34.16,153.69
13.6132061750226,0,0,15649,432.42,58.56,93.39,31.9413657759284,116.65,3.88,258.64,110.9,381.12,92.63,99.37
16.545135212467,0,0,66992,357.2,106.97,146.12,16.6605034069927,165.61,32.2,627.85,467.62,751.49,89.99,98.85
36.5899441629287,0,3.01849968533647,58075,1001.45,219.76,313.97,95.2092207028239,352.54,0,384.13,41.89,407.21,47.1,56.68
14.0071947698752,0.0852859458817224,0.853300670249438,40889,123.12,-71.29,-75.55,-3.99161967037027,-24.79,247.91,325.42,38.19,450.64,-24.96,-20.85
9.87288342127622,0,0.42510507961903,20913,363.58,267.01,357.04,70.8858014632618,357.75,3423.68,3278.79,103.12,3297.62,-6.17,-6.17
16.3622234166443,0,1.20330267328993,43769,3252.05,-65.1200000000003,-98.7000000000003,-9.38628783270734,329.96,0.55,1347.66,12.22,1596.77,-262.38,423.23
21.4144785999718,0,0,47363,106.92,-9.15,-9.09,-0.579870206922786,8.66,0,-117.41,6.07,52.94,10.16,10.84
25.8275799858837,0,0,45435,251.6,-63.4400000000001,-61.7900000000001,-13.7677982267536,-42.25000,719.27,2628.36,1364.18,3055.05,-39.22,-35.8
17.3296960987212,5.99565250440384,0,34147,999.74,137.49,185.4,16.4868452566097,239.2,0,409.11,28.9,517.24,9.64999999999998,145.51
5.01893038838506,0,0,14512,178.63,-105.26,-114.21,-21.3825355104273,-37.73,0,219.83,19.77,589.09,129.5,132.23
7.60781809909786,0,0.0000102259740239235,41710,361.07,35.13,13.96,0.718476934920867,28.95,202.53,253.45,67.98,378.66,-30.49,-15.47
24.0792887308951,0,0,19631,500.01,39.63,50.61,17.5187910363203,61.52,128.12,439.67,165.15,450.98,1.11,38.25
3.26512782378005,0,0,3906,175.81,16.71,22.81,5.76023379849794,25.9,6.62,121.11,48.18,263.04,-46.03,-44.75
21.8186674487952,10.8961485853808,2.64517940127014,209898,271.14,-57.55,-57.01,-0.7665933387392,172.26,0,-294.52,18.14,446.21,186.79,186.84
31.7575501277523,0,8.24133513578552,20847,757.85,26.0699999999999,36.6699999999999,46.1288564573319,65.489999,532.04,966.62,43.99,972.27,21.52,38.84
20.8040560049721,0,0,34631,1541.6,113.72,149.83,15.9007475672429,187.13,0.81,802.13,122.61,828.43,124.79,156.81
31.9656999449681,0,0,80195,21.23,-72.16,-77.48,-5.66927994597968,-72.19,0,-52.45,46.74,108.01,-102.32,-96.02
17.5116187779614,0,0,37247,1331.18,108.98,168.13,40.8259901744901,291.44,6.21,654.84,264.16,681.53,177.25,255.97
24.6052995228504,4.11435666275793,0,29825,1155.13,110.64,149.26,68.042773960724,202.06,0,542.69,116.81,626.92,239.96,294.26
11.7160386562424,0,0,14561,406.45,62.6600000000001,81.0700000000001,14.3570116336245,107.99,0.45,429.86,26.02,451.69,18.34,57.98
17.633806030471,0,0,11073,480.32,4.62000000000003,7.68000000000003,6.42753097944724,51.97,0.56,239.01,35.68,251.38,67.2,82.05
17.04735,0,0,6992,140.58,12.76,17,63.8,26.6,0,141.38,52.02,143.38,-2.12,8.22
19.4496740286398,0,0,21634,2365.43,20.8499999999999,3.48999999999987,8.85318665039656,214.2,122.25,672.09,7.43,791.83,288.06,319.93
39.8856601518399,0,0,188981,251.98,29.18,40.71,0.371576709490352,45.13,1.17,97.42,74.09,187.59,-1.99,-1.99
12.4337788896134,13.5947726133285,0,43226,513.14,-46.8700000000001,-32.0000000000001,-1.12659332312581,-12.81000,77.83,328.98,472.27,776.25,-45.76,-40.37
26.3765418997842,0,0.00119541981609713,25659,1226.8,56.4100000000001,91.6500000000001,36.0762173245146,120.86,0,476.68,132.75,508.5,247.28,263.92
8.90728347970119,0,0,15618,291.18,-110.51,-154.59,-23.182093128411,-36.45,0,565.88,233.3,802.26,21.36,30.76
13.7972948568941,0,0,33342,642.19,66.29,88.02,31.974626356546,135.73,3.92,508.66,214.45,604.09,94.78,112.11
19.8324031813303,0,0.0660226477224392,169663,349.96,-152.04,-152.04,-13.38,73.05,696.17,-19135.99,119.2,-15579.86,-2623.82,-2619.71
19.2350809775658,0,0,90235,248.13,56.41,76.06,16.491499904986,85.77,0,170.93,121.85,353.69,33.17,65.03
58.1451825716162,0,0,401082,151.82,1.74000000000002,2.18000000000002,0.0331830898993024,3.2900000,0.65,42.07,0.44,172.14,-8.35,-7.16
6.0266287654415,19.1764024278388,0,5515,79.05,19.74,17.55,1.16470336021728,46.27,192.73,-35.92,5.53,182.7,14.19,15.72
20.9412177900124,8.45409359864981,0,153500,663.35,75.75,107.03,1.60899933400172,212.12,70.55,205.6,90.69,531.95,78.78,123.17
2.45792988829916,0,0,2712,30.06,1.3,2.78,0.180554395744333,4.05,11.03,59.31,47.53,99.91,-93.37,-80.37
3.99916716136328,0,0,2034,214.08,1.78,1.2,0.707277086527006,2.63,0,24.42,5.96,53.46,-36.4,-14.73
12.5234236462651,0,0.376784960421908,53237,3445.5,70.4599999999999,99.2099999999999,10.480834538607,230.51,2.67,904.41,219.78,971.64,-481.06,-477.64
18.5482176051962,0,0.000312814382799358,66179,509.14,53.97,82.91,3.80515311926986,111.33,0,167.68,123.88,311.02,67.02,94.96
10.5050559305014,0,0,15314,653.69,43.1599999999999,59.1299999999999,16.7986112732849,105.72,0.19,280.7,41.18,551.93,36.2,80.5
15.8992442867672,0,0,12306,90.2,60.98,83.71,36.4143030461836,84.54,1013.8,909.12,8.13,1043.41,-54.92,-54.85
1.55350334385822,0,0,5314,92.34,63.62,43.53,62.3718244057655,49.93,0,5.6,0.35,26.3,-16.84,-15.8
13.6779232912213,0,0,12138,146.5,32.69,39.13,16.100968885284,42.69,0,161.08,5.66,193.73,-19.88,-4.77
10.3204002243484,73.405952438018,0,8191,31.92,0.539999999999999,0.809999999999999,0.412180640150118,14.99,0.49,64.37,5.96,77.47,-4.21,7.23
18.8204194747994,0,0,22768,390.05,40,53.58,24.1852371498544,71.84,0,168.76,40.75,216.45,49.76,58.27
5.44417639615829,0,0,13931,1309.04,51.0599999999999,102.62,8.43980194730328,270.03,53.52,265.91,13.72,539.46,236.5,246.29
11.3190465094889,0,0,77927,104.57,12.79,18.05,0.784253610080633,25.4,0,47.02,17.7,63.33,-15.25,25.6
38.1760479452055,0,0,20800,317.79,55.78,74.95,19.1027397260274,85.4,178.84,455.23,86.64,461.07,14.91,57.72
5.93120057621593,11.3726828158763,0,22165,8401.75,44.69,66.05,3.38830130027673,157.42,0,273.99,248.1,345.37,122.98,147.08
15.1391224687694,0,0,58955,211.67,62.44,69.67,5.6048399678158,71.31,0,360.12,392.19,555.69,61.42,61.98
14.3188905621251,0,0,36765,950.04,44.2,66.38,10.9268675876994,116.32,0,274.17,52.34,459.37,77.76,87.24
18.5167823529412,0,0,66545,380.51,27.44,36.79,5.38039215686274,41.06,0,81.44,7.84,92.99,4.36,10.34
26.9564823717949,0,0,8984,553.96,52.8899999999999,66.6999999999999,42.3798076923076,67.819999,1227.92,1428.5,251.54,1441.75,91.24,91.44
24.9660122580026,0,0,39839,933.43,75.58,111.24,41.1204344511548,145.81,0,234.25,41.47,340.61,107.5,120.64
19.8149593773509,0,0,25767,1722.89,39.2999999999998,51.5399999999998,3.39811865279206,82.799999,2.33,286.1,59.44,316.05,52.18,61.37
9.88998069663483,0,0,18187,1042.45,65.5899999999999,124.22,18.1995705134437,175.86,6.19,456.97,312.48,890.49,108.31,139.39
17.4874547108843,0,0,56093,1855.27,20.7000000000001,40.7200000000001,2.46608927693513,138.29,0.82,399.41,18.65,928.14,55.59,99.95
32.1180166504775,0,0.000333439018682744,112279,1185.11,126.21,174.55,14.0277795159831,204.51,1.47,454.73,301.97,590.82,89.93,100.04
23.2041757553315,0,0,219332,2850.42,62.0000000000001,7.81000000000006,1.44058458792461,438.92,6.31,2734.96,185.89,4269.31,114.15,114.84
16.5410446852861,0,0.246685936202823,26382,367.86,-49.8799999999999,-23.7999999999999,-9.1859507329175,8.8100000,0,-45.77,7.7,223.07,12.41,15.76
46.497889878611,0,0.850927339567974,362268,1294.84,391.16,414.22,2.41956405307353,514.37,0.16,-1778.83,690.59,1183.4,79.03,79.03
3.58027546596331,29.9622035656206,0,84608,232.65,93.2,93.29,1.8302681650394,118.57,0,-566.07,0.67,89.67,30.65,42.83
22.3863244966071,12.1343272074907,0,20453,542.04,28.76,38.54,8.97113692659394,98.54,16.41,138.7,8.95,235.79,-1.21,31.71
24.3611971463372,0,0,20109,227.79,21.18,12.3,36.8540107882373,42.46,746.02,1061.02,7.7,1066.77,37.64,61.04
7.0613761577632,0,0,12390,27.33,24.45,23.4,3.51566633401801,23.43,2509.2,2635.8,45.15,2714.71,-4.59,-4.59
14.8268282979366,15.7925504970901,0,6212,243.77,35.7,41.33,38.8540852785136,62.59,44.96,174.26,24.63,218.51,38.94,56.98
15.8728369470933,0,0,36544,1558.93,103.66,145.43,22.1979528031178,237.23,0,1200.89,519.43,1487,405.48,548.91
0.530877890906789,0,0,1182,579.51,9.61999999999996,14.77,1.23754956952056,29.42,0,30.97,228.01,596.56,-80.98,-69.48
15.4400227725591,0,0,27272,389.9,45.45,58.4,45.6782083288107,68.51,0,239.97,100.47,259.29,62.71,69.78
8.09126706747716,0,0.0202964031883955,13600,1537.79,17.2799999999999,11.3599999999999,7.97638951775013,102.92,47.36,324.51,124.59,530.15,73.72,94.61
15.9789997560381,0,0,86181,196.01,30.26,38.48,13.1294066601584,42.04,0.15,84.87,18.02,94.2,20.27,29.55
16.8354114304886,24.8564257271088,0,24002,1240.86,87.4799999999999,110.14,10.0567794177869,215.06,290.2,235.99,44.29,434.12,-203.1,-19.64
6.11528301427771,0,0,15318,0.39,9.53,10.01,1.72503193662222,10.28,1488.86,1007.42,0.1,1215.44,-2.26,-2.25
17.6623857142857,0,2.31165,51364,766.92,-172.41,-170.59,-61.575,-31.21,0,1374.12,48.59,1402.12,121.65,124.66
9.42331853877272,9.97529038308018,0,7374,341.28,13.7,18.65,7.40438344707087,40.8,0.01,164.59,11.63,264.14,14.35,77.09
20.9656539277733,18.7554897427445,0,25154,1268.66,42.0200000000002,56.9900000000002,8.67336523474956,152.59,3.14,592.87,28.06,602.56,180.25,184.77
9.31468305202249,24.8679536379874,0,23683,1827.2,59.7599999999997,110,15.669361782909,224.63,2.51,147.28,8.94,337.95,86.88,178.67
2.88293772893773,0,0,2933,0.43,-0.15,-0.15,-0.013736263736263,-0.05,1.9,52.04,6.21,63.54,0.15,0.15
13.9049763754421,0,0,32309,663.89,83.11,118.82,30.1148174538905,143.28,0,244.61,14.24,258.41,-18.63,43.56
15.3919210702238,0,0,7077,116.62,34.67,43.74,16.6502101566762,45.01,16.19,171.7,102.2,182.11,-32.41,-31.69
1.58040558438936,0,0,2647,147.34,7.63000000000002,9.75000000000002,2.21271659537447,17.5,0,6.6,3.06,77.52,-17.44,-14.21
20.5862667889946,0,0,40187,640.91,55.77,107.92,18.08763375853,187.42,3.04,-42.27,15.33,654.85,96.35,165.61
16.4917343677372,0,0,64038,96.81,-39.97,-36,-6.37464864274767,0.4699999,92.3,323.2,10.91,367.06,4.38,5.32
6.28336744574778,0,0,2703,1218.28,27.3899999999999,36.6299999999999,12.3074296164656,51.389999,0,64.14,11.1,97.07,-38.07,-29.42
14.2285991314842,0,0,4202,194.44,24.15,32.35,166.070120787647,36.78,0,189.03,172.31,190.54,61.7,68.09
16.5088922104314,0,0,20733,1452.75,18.15,33.06,19.416474498841,126.81,91.94,383.12,3.36,460.44,8.83,76.21
15.7995712,0,0,40738,826.01,44.2800000000001,60.5900000000001,14.1696,98.460000,0,298.18,9.89,439.82,0.33,12.92
37.3365222071867,6.63487682926535,0,69487,780.33,71.12,86.73,7.37893534745344,112.5,0,359.27,38.82,420.54,73.76,79.48
11.1716494914012,0,0,18911,70.09,1.7,3.92,0.140279672447295,8.78,0.22,73.81,6.28,298.41,-11.36,-5.44
26.9784163179227,0,0,68374,569.94,76.4700000000001,117.94,8.99947747247317,141.1,7.12,214.61,153.41,303.71,123.87,125.26
14.3831970619617,0.107287914782742,0,104982,151.15,8.74999999999998,14.5,2.46107632008617,42.5,1.44,87.72,35.08,350.03,78.92,91.02
1.5075208165458,0.246004611766455,0,1899,21.8,-1.85,-1.92,-1.42578877332379,1.61,0,-9.14,27.87,31.06,-8.92,-1.6
18.1757914329608,0,0,14632,455.07,-10.38,-14.06,-7.6332133614767,5.27,0,223.94,28.84,237.54,69.92,79.02
19.3940715596276,49.4167893303093,0.000337509592655454,64378,2170.73,67.1000000000002,105.56,5.66012350203905,232.7,0,488.71,402.21,607.26,863.25,962.03
2.09567277715426,30,0,3668,749.7,24.68,32.98,18.8836604307739,43.31,0.13,44.81,22.25,56.84,4.95,10.95
1.51251555327683,0,0,15192,1.96,1.21,-0.24,0.0106186414823381,-0.22,179.07,-42.06,7.07,327.33,3.79,3.79
12.2305595942302,7.36469251812197,0,43663,908.52,1.53999999999986,4.57999999999986,0.226832529558135,165.04,1.41,403.8,156.54,928.82,-35.54,77.03
28.0416279481393,0,0,38575,440.34,57.96,78.48,32.0589406610912,94.02,2.56,232.12,78.33,251.83,54.25,66.7
24.9528901808394,0,2.19648546916407,18066,2080.98,-50.5700000000002,-31.3400000000002,-35.4185995904555,89.019999,356.49,705.88,86.14,985.62,29.76,132.18
9.41702520342458,0,0,8583,280.33,35.12,43.71,23.047291638079,69.75,0,115.56,199.72,265.12,61.97,69.82
15.7771886262224,0,0,18348,1645.44,79.7199999999999,162.34,35.9143280193613,217.36,386.18,1053.37,674.83,1726.16,203.81,247.14
25.9569811495103,0,0.258383385695805,21279,253.03,-22.4200000000001,-31.9500000000001,-5.17926446128259,116.45,0,568.97,13.81,709,117.9,118.9
4.69599619926977,45.5307628990638,0,11138,274.53,-368.24,-368.15,-11.773960932416,137.28,0,-2674.48,12.39,-232.74,64.91,65.9
6.84279515871204,0,0,10289,246.75,40.91,53.91,46.7115779858415,63.37,0,131.9,14.04,132.78,-3.91,12.26
25.2229750585711,0,2.64495529366521,90644,282.68,53.51,61.45,53.4280733922603,73.51,0,148.41,23.61,337.15,12.7,52.98
12.7453240886734,0,0,8797,1032.78,84.17,129.19,86.1772402806162,188.64,15.56,433.83,152.53,589.9,206.3,229.73
13.7452157408443,0,2.08121376098744,23851,380.16,232.27,278.6,66.3006216964225,308.94,1411.74,1552.53,264.64,1605.3,-9.81,30.5
25.8609571285363,0,0,59522,917.46,60.5600000000002,80.8300000000002,35.2814631740116,136.92,50.34,340.54,138.67,387.97,50.12,70.56
10.2406084088445,1.85619853192374,0,17922,902.32,99.9300000000001,135.93,8.83285329976856,153.91,117.09,405.59,1091.99,774.33,-396.88,-389.72
10.7084849366449,0,0,9546,343.62,32.67,43.32,51.16,49.2,0,157.13,137.01,182.65,25.87,30.29
10.1310757307725,0,0,2447,319.59,23.32,32.14,27.8987414461406,48.58,0,92.1,0.61,155.68,-17.26,4.14
7.44405672061139,0,0,34111,142.51,-24.19,-32.76,-0.699768756655704,3.69,40.99,200.61,191.3,609.77,5.23,5.45
13.6570155532186,35.8302761941662,0,6454,103.94,21.93,30.06,12.138152432612,58.74,0,50.46,21.68,119.92,-90.23,-26.7
46.1737357288137,0,4.54692479628837,1538231,779,-5791,-5802,-20.9399052381601,-5600,57,-69183,826,-53612,319,328
45.4197918742623,0,0,278675,36.76,-12.32,-11.57,-0.072065617616674,-4.63,88.18,-121.94,2.98,300.01,1.99,3.86
12.5387128230842,20.3946250512836,7.02403263550049,68789,2327.08,-933.35,-918.34,-46.2569982821548,29.749999,284.34,-161.43,87.97,701.24,234.13,303.13
18.6489121359462,0,0,9140,113.47,12.13,16.4,9.92911284645482,20.43,0,52.97,3.89,132.89,-5.2,12.77
,,,,,,,,,,,,,,
21.3428549793785,6.8877143288826,0,24959,566.62,62.5100000000001,91.1100000000001,7.38434742793529,124.58,27.3,332.24,40.51,410.53,-61.3,90.45
18.6701680257366,0,0,19804,361.65,28.52,35.84,9.24880774858109,49.94,65.36,239.27,2.98,338.98,8.37,41.19
31.6256967567112,2.83456978886334,0,59460,1757.13,145.45,224.55,32.1558763012408,290.78,0,407.24,70.94,664.7,95.11,240.56
15.246876560865,0.0071421965223266,0,7256,109.06,-0.20999999999998,-0.35999999999998,-0.085503747568174,2.9200000,9.89,12.19,1.35,66.3,-2.82,-0.89
8.07297223486573,0,0,11705,861.2,-172.25,-471.41,-156.804733727811,-136.87,32.51,1529.34,243.21,2127.8,-216.84,-96.45
10.5492368524909,0,0.547587761525481,19181,69.02,43,47.58,83.7200844287847,47.6,5491.65,5062.91,13.54,5133.83,49.62,49.62
19.9125181915006,0,0,6109,706.85,20.9100000000001,28.1900000000001,14.1670122035497,72.730000,0.01,317.91,20.94,332.68,116.31,116.31
25.1870853641788,0,3.13574689802656,19715,386.5,79,100.4,78.9582153124567,129.01,31.04,523.2,163.61,548.4,6.61,91.22
4.04592468937064,0,0,3696,185.86,20.24,28.57,9.23916777192038,41.74,0,110.58,0.47,149.36,-26.21,30.05
20.4497888733127,0,0,10058,193.26,10.6,11.75,12.5152913837296,12.56,3.18,109.41,168.37,186.76,5.47,5.91
15.7801809883632,0,0,25001,1113.75,-18.72,-31.38,-3.89601826932875,89.26,0.29,339.2,30.32,471.03,10.18,34.95
19.2402580645161,0,0,7890,179.71,5.90000000000002,7.69000000000002,1.53083729015854,13.01,0,22.21,0.87,27.76,-0.67,5.08
10.6188495910446,0,0.720442339713218,6739,480.64,55.11,70.92,32.5170773382585,100.09,1.36,200.74,15.14,259.45,72.28,78.89
26.5438854434714,0,1.9840160751323,61355,480.76,45.04,70.59,16.719897613643,130.27,0,146.16,128.26,442.6,92.8,111.51
22.0079669793342,0,0,6990,418.36,101.19,-49.07,134.21764981886,43.01,1716.3,1867.97,5.66,1890.23,-8.61000000000001,33.91
12.8250502803569,0,0,3790,202.59,-29.06,-30.21,-58.8519654349001,-22.76,0,155.66,35.02,175.26,-21.58,-21.06
27.0736508995359,0,0,4075,69.53,-0.32999999999999,2.71000000000001,-0.671143669488171,9.08,1.21,48.12,6.97,86.57,0,0
25.047246118151,0,0,20463,768.06,115.12,155.35,82.1845439942888,186.09,0.14,545.47,259.57,564.97,91.45,183.6
6.57165308412023,0,0,31559,736.63,11.4599999999999,12.0199999999999,0.567098267871573,36.279999,0.55,157.25,214.65,241.28,112.87,118.78
22.9120115356885,0,0,14787,1578,30.05,40.19,12.6493028150487,122.37,0,330.28,10.48,383.44,19.9,43.11
5.48627384195471,0,0,2515,879.63,81.32,107.12,42.5961505169445,139.55,2.77,499.03,105.84,551,78.45,95.73
20.1916505644259,0,0,3302,167.69,54.22,73.02,55.1408522322791,74.51,0.05,252.73,145.07,265,36.47,37.19
13.8912766959342,18.9809676868699,0,10512,71.39,20.27,32.56,9.08178128364504,61.21,0,310.8,6.18,449.96,15.62,15.7
4.23007179802014,18.5425749166866,0,43739,606.14,-179.47,-178.25,-1.8472942822589,-46.21,0.8,-1880.1,37.08,1005.11,-56.21,-49.89
14.3200088935601,0,0.0166321815015414,21593,624.34,-9.29999999999994,25.1800000000001,-6.18717151857335,54.52,0,-52.16,8.09,85.04,54.91,61.86
47.0464808888889,0,0,38402,961.38,17.0499999999998,18.5999999999998,1.51555555555554,73.679999,3.72,53.5,6.71,80.5,-83.88,-77.77
6.74665487890127,0,0,5710,326.72,24.93,35.33,10.2512438833833,49.85,0.21,177.37,42.46,226.13,-5.24,8.94
17.8639376290588,0,0,18684,580.98,44.27,47.4,20.1616456639277,79.08,63.8,361.89,8.66,422.08,47.06,58.08
19.6236397556861,0,0,53640,1960.2,64.75,98.61,7.4431973400829,167.51,13.1,565.41,91.69,616.88,168.13,225.16
17.0766425499292,0,1.99290576114863,62336,2481.47,-163.85,-164.2,-19.2137847897965,61.35,34.93,70.3,57.75,186.34,-25.27,-2.43
25.8738067306707,49.5050100766388,0.0000183926495361241,298758,1599.26,-615.33,-653.09,-10.2886809446029,-223.06,0,-1640.33,105.16,-484.3,121.88,123.47
17.9631995324906,0,6.65653291160677,41080,597.43,68.5100000000001,104.14,6.64199810537756,126.88,0.01,783.18,144.55,827.91,54.85,63.97
17.1847764292784,0,0,11242,245.71,7.35,9.83,4.53965154005363,22.59,0,39.08,29.57,74.48,19.6,32.96
8.70898104972255,56.8753007409845,0,10986,413.91,-12.74,-31.84,-1.45994385060535,31.22,0,808.53,16.12,847.26,-104.71,79.63
19.8747389643092,0,0.0195126001001244,12610,517.07,7.65999999999993,11.4199999999999,5.3496005887633,37.659999,7.63,219.65,51.02,249.26,9.65,18.6
18.3702294709674,0.188994656820724,0.224772107147459,33460,1018.6,28.9499999999999,48.0999999999999,2.76788115523346,159.03,88.61,429.75,106.41,610.21,-28.45,131.6
2.82213652475175,0,0,29583,13.96,12.67,12.67,2.55434121529043,12.68,0,-0.61,0.04,-0.3,-2.56,-2.56
7.52249432398685,0.579784800017014,0.0109945655769334,18254,31.26,11.07,9.89,0.868735481346554,15.79,419.11,614.03,4.32,628.07,-8.85,-7.67
32.1186826645177,0,6.33645766640906,63624,1240.33,105.57,134.55,19.593153557875,139.03,14.25,1186.95,90.63,1357.82,532.18,547.88
12.3819777987129,0,0,35327,317.58,-118.85,-110.38,-11.7521486581444,-80.12,15,-134.27,105.2,573.45,-14.07,-12.25
11.4758865677716,0.933096986087404,0,19776,1380.18,-13.9799999999998,-9.74999999999985,-2.29614326872559,5.3300000,0.58,401.59,1958.33,1486.16,-964.93,-944.9
26.3147864940037,0,0,19194,211.51,21.4,28.54,9.67983712543215,53.79,0,112.59,6.8,194.38,4.09,37.18
12.599226904012,0,0,18366,548.59,37.5999999999999,48.9899999999999,5.47453310674641,69.389999,0.09,98.32,15.16,162.45,5.77,56.18
11.0478333333333,0,0,3316,526.32,9.36999999999994,13.0099999999999,8.0775862068965,18.719999,0,33.65,6.25,61.68,-6.16,-3.96
21.7750625071848,0,0.000801926773419961,20986,207.93,32.58,34.04,13.0633871390112,43.27,0.39,131.1,5.01,175.99,-15.07,32.24
41.2534849210161,0,0,17225,206.2,28.5,38.3,25.1579011389821,44.02,1.01,134.65,0.9,156.42,-77.08,48.14
11.6379459573658,0,0.0453189104519142,40097,1331.12,-70.84,-106.36,-3.07238550662596,86.74,1495.45,1549.61,569.15,2496.07,184.85,202.8
16.2621427638446,0,0,32048,109.77,11.43,15.12,1.25458670533238,20.99,0,38.86,104.29,141.29,1.05,2.4
10.1865452890305,0,0,19840,157.93,-231.71,-538.35,-21.0933090578061,-255.13,6.98,219.11,95.15,708.52,-216.38,-155.74
29.4312728205128,0,0,46479,32.59,-21.97,-29.48,-1.12666666666667,-6.7,0,-108.33,7.97,-17.27,-83.68,-4.46
20.022225,0,0,4340,107.71,12.16,16.17,30.4,16.87,0.07,39.94,26.79,43.94,-5.9,10.45
19.1030170306819,0,0,29245,595.97,-133.49,-133.37,-92.1577477748277,-63.86,0,166.56,33.12,255.57,-66.14,-46.66
